	dropoff_latitude	dropoff_longitude	dropoff_datetime	pickup_datetime	pickup_latitude	pickup_longitude	tip_amount	trip_distance
37	40.643577	-73.783747	2014-09-18T12:05:00.000	2014-09-18T11:29:00.000	40.721147	-73.993815	2.0	17.1
38	40.755492	-73.88548	2014-12-20T03:17:58.000	2014-12-20T02:59:54.000	40.745178	-73.982518	0.0	6.2
39	40.750353	-73.994704	2014-10-08T06:10:27.000	2014-10-08T05:59:05.000	40.790148	-73.976747	2.0	3.5
40	40.743832	-73.98815	2014-12-15T07:08:00.000	2014-12-15T07:00:00.000	40.750062	-73.991445	0.0	1.23
41	40.749802	-73.995173	2014-05-20T10:57:43.000	2014-05-20T10:35:53.000	40.708227	-74.003406	0.0	5.0
42	40.814515	-73.949308	2014-05-05T23:54:40.000	2014-05-05T23:37:53.000	40.763314	-73.98505	2.0	3.9
43	40.768599	-73.955543	2014-05-04T11:09:22.000	2014-05-04T11:04:23.000	40.776196	-73.957723	1.2	0.9
44	40.712593	-73.992629	2014-01-12T02:39:40.000	2014-01-12T02:28:36.000	40.733398	-73.999681	0.0	2.0
45	40.758903	-73.972112	2014-06-25T07:04:15.000	2014-06-25T07:01:28.000	40.765286	-73.966125	0.0	0.6
46	40.768505	-73.957529	2014-08-22T02:47:26.000	2014-08-22T02:33:12.000	40.727127	-73.98881	3.2	4.3
47	40.744017	-73.97163	2014-10-20T17:51:00.000	2014-10-20T17:45:00.000	40.759917	-73.964835	1.5	1.37
48	40.72698	-73.987636	2014-04-02T19:00:17.000	2014-04-02T18:44:28.000	40.777771	-73.952005	0.0	4.8
49	40.774397	-73.872822	2014-02-16T14:40:00.000	2014-02-16T14:23:00.000	40.75563	-73.973167	8.71	10.71
50	40.801321	-73.968015	2014-07-21T16:58:59.000	2014-07-21T16:55:25.000	40.809062	-73.959542	0.0	0.8
51	40.705975	-74.007456	2014-03-17T16:09:59.000	2014-03-17T15:57:43.000	40.741904	-74.004632	2.9	4.0
52	40.757737	-73.973172	2014-06-29T23:46:00.000	2014-06-29T23:40:00.000	40.740232	-73.986367	0.0	1.66
53	40.75157	-73.970995	2014-04-16T18:27:00.000	2014-04-16T18:20:00.000	40.764577	-73.968415	1.5	1.19
54	40.760812	-73.998537	2014-11-01T06:11:00.000	2014-11-01T06:07:00.000	40.751925	-73.990568	1.1	1.0
